School Year,BEDS Code,School Name,District Name,School Type,Enrollment,Homicide With Weapon(s),Homicide Without Weapon(s),Forcible Sex Offenses With Weapon(s),Forcible Sex Offenses Without Weapon(s),Other Sex Offenses With Weapon(s),Other Sex Offenses Without Weapon(s),Robbery With Weapon(s),Robbery Without Weapon(s),Assault With Serious Physical Injury With Weapon(s),Assault With Serious Physical Injury Without Weapon(s),Arson With Weapon(s),Kidnapping With Weapon(s),Kidnapping Without Weapon(s),Assault with Physical Injury With Weapon(s),Assault with Physical Injury Without Weapon(s),Reckless Endangerment With Weapon(s),Reckless Endangerment Without Weapon(s),Minor Altercations With Weapon(s),Minor Altercations Without Weapon(s),"Intimidation, Harassment, Menacing, or Bullying With Weapon(s)","Intimidation, Harassment, Menacing, or Bullying Without Weapon(s)",Burglary With Weapon(s),Burglary Without Weapon(s),Criminal Mischief With Weapon(s),Criminal Mischief Without Weapon(s),"Larceny, or Other Theft With Weapon(s)","Larceny, or Other Theft Without Weapon(s)",Bomb Threat,False Alarm,Riot With Weapon(s),Riot Without Weapon(s),Weapon PossessionThrough Screening,Weapon Possession Under Other Circumstances,Drug Possession,Alcohol Possession,Other Disruptive
2008-09,343000010145,Is 145 Joseph Pulitzer,New York City Geographic District #30,Public,"1,906",0,0,0,0,0,9,0,0,0,0,2,0,0,1,6,0,3,1,53,1,9,0,0,0,3,0,4,0,0,0,0,0,13,1,3,56
2008-09,343000010148,Ps 148,New York City Geographic District #30,Public,"1,142",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-09,343000010149,Ps 149 Christa Mcauliffe,New York City Geographic District #30,Public,"1,169",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2008-09,343000010150,Ps 150,New York City Geographic District #30,Public,"1,248",0,0,0,0,0,4,0,0,0,0,2,0,0,1,7,0,0,1,20,3,1,0,0,0,4,0,3,0,0,0,0,0,3,0,0,8
2008-09,343000010151,Ps 151 Mary D Carter,New York City Geographic District #30,Public,547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,30,1,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,20
2008-09,343000010152,Ps 152 Gwendolyn Alleyne,New York City Geographic District #30,Public,"1,298",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2008-09,343000010166,Ps 166 Henry Gradstein,New York City Geographic District #30,Public,"1,071",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
2008-09,343000010171,Ps 171 Peter G Van Alst,New York City Geographic District #30,Public,651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2008-09,343000010204,Is 204 Oliver W Holmes,New York City Geographic District #30,Public,785,0,0,0,0,0,12,0,0,0,0,0,0,0,1,6,0,1,3,113,3,43,0,0,0,11,0,5,0,0,0,0,0,5,0,0,73
2008-09,343000010212,Ps 212,New York City Geographic District #30,Public,717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,5,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1
2008-09,343000010222,Ps 222-Ff Christopher A Santora,New York City Geographic District #30,Public,342,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-09,343000010228,Ps 228 Early Childhood Magnet School,New York City Geographic District #30,Public,382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2008-09,343000010230,Is 230,New York City Geographic District #30,Public,964,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,2,0,1,8,0,1,0,0,0,1,0,4,0,1,0,0,0,5,0,1,5
2008-09,343000010234,Ps 234,New York City Geographic District #30,Public,690,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2008-09,343000010235,Academy For New Americans,New York City Geographic District #30,Public,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-09,343000011227,Is 227 Louis Armstrong,New York City Geographic District #30,Public,"1,481",0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,1,0,6,0,4,0,0,0,3,0,1,0,1,0,0,0,2,0,0,1
2008-09,343000011286,Young Womens Leadership School,New York City Geographic District #30,Public,243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
2008-09,343000011301,Academy For Careers In Television And Film,New York City Geographic District #30,Public,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,5
2008-09,343000011445,William Cullen Bryant High School,New York City Geographic District #30,Public,"3,111",0,0,0,0,0,5,0,2,0,0,0,0,0,0,1,1,0,0,29,1,19,0,0,0,2,0,6,0,0,0,0,0,4,2,1,93
2008-09,343000011450,Long Island City High School,New York City Geographic District #30,Public,"3,207",0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,1,0,34,0,13,0,0,1,5,0,2,0,0,0,0,0,2,3,1,66
2008-09,343000011502,Information Technology High School,New York City Geographic District #30,Public,977,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,0,0,0,25,1,4,0,0,0,4,0,7,0,2,0,0,5,8,5,0,84
2008-09,343000011555,Newcomers High School,New York City Geographic District #30,Public,864,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2008-09,343000011575,Academy Of American Studies,New York City Geographic District #30,Public,643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,8
2008-09,343000011580,Baccalaureate School For Global Education,New York City Geographic District #30,Public,428,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1
2008-09,353100010001,Ps 1 Tottenville,New York City Geographic District #31,Public,540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2008-09,353100010002,Is 2 George L Egbert,New York City Geographic District #31,Public,929,0,0,0,0,0,2,0,0,0,0,0,0,0,1,4,0,5,3,90,0,21,0,0,0,7,0,6,0,0,0,0,0,11,0,2,59
2008-09,353100010003,Ps 3 Margaret Gioiosa,New York City Geographic District #31,Public,839,0,0,0,0,0,2,0,0,0,0,0,0,0,0,5,0,0,0,17,0,1,0,0,0,0,0,0,0,3,0,0,0,1,0,0,8
2008-09,353100010004,Ps 4 Maurice Wollin,New York City Geographic District #31,Public,792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-09,353100010005,Ps 5 Huguenot,New York City Geographic District #31,Public,222,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-09,353100010006,Ps 6 Cpl Allan F Kivlehan,New York City Geographic District #31,Public,879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,36,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
2008-09,353100010007,Is 7 Elias Bernstein,New York City Geographic District #31,Public,"1,167",0,0,0,0,0,6,0,0,0,0,0,0,0,3,3,0,7,1,38,1,7,0,0,0,4,0,5,0,0,0,0,0,5,1,0,13
2008-09,353100010008,Ps 8 Shirlee Solomon,New York City Geographic District #31,Public,454,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
2008-09,353100010011,Ps 11 Thomas Dongan,New York City Geographic District #31,Public,293,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,0,0,12,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,8
2008-09,353100010013,Ps 13 M L Lindenmeyer,New York City Geographic District #31,Public,748,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,6,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5
2008-09,353100010014,Ps 14 Cornelius Vanderbilt,New York City Geographic District #31,Public,634,0,0,0,0,0,2,0,0,0,0,0,0,0,2,20,3,1,8,24,2,2,0,0,0,3,0,0,0,0,0,0,0,4,0,0,16
2008-09,353100010016,Ps 16 John J Driscoll,New York City Geographic District #31,Public,"1,021",0,0,0,0,0,1,0,0,0,0,0,0,0,0,12,2,1,0,31,1,4,0,0,0,1,0,1,0,0,0,0,0,3,0,0,4
2008-09,353100010018,Ps 18 John G Whittier,New York City Geographic District #31,Public,572,0,0,0,0,0,5,0,0,0,0,0,0,0,0,2,0,1,0,28,2,6,0,0,0,1,0,1,0,1,0,0,0,2,0,0,4
2008-09,353100010019,Ps 19 Curtis School,New York City Geographic District #31,Public,659,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,3,1,11,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,11
2008-09,353100010020,Ps 20 Port Richmond,New York City Geographic District #31,Public,472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-09,353100010021,Ps 21 Margaret Emery-Elm Park,New York City Geographic District #31,Public,545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2008-09,353100010022,Ps 22 Graniteville,New York City Geographic District #31,Public,"1,244",0,0,0,0,0,8,0,0,0,0,1,0,0,0,21,1,4,2,67,2,14,0,0,1,5,0,2,0,2,0,0,0,5,0,0,34
2008-09,353100010023,Ps 23 Richmondtown,New York City Geographic District #31,Public,562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2008-09,353100010024,Is 24 Myra S Barnes,New York City Geographic District #31,Public,"1,503",0,0,0,0,0,11,0,0,0,1,1,0,0,0,5,1,7,1,42,2,15,0,0,0,4,0,1,0,0,0,0,0,1,1,0,26
2008-09,353100010026,Ps 26 Carteret,New York City Geographic District #31,Public,190,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,1,0,3,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,5
2008-09,353100010027,Is 27 Anning S Prall,New York City Geographic District #31,Public,"1,007",0,0,0,0,0,2,0,0,0,2,0,0,0,1,11,1,12,3,161,4,27,0,0,0,6,0,5,1,0,0,0,1,7,0,1,102
2008-09,353100010029,Ps 29 Bardwell,New York City Geographic District #31,Public,635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-09,353100010030,Ps 30 Westerleigh,New York City Geographic District #31,Public,834,0,0,0,0,0,7,0,0,0,0,0,0,0,0,2,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2008-09,353100010031,Ps 31 William T Davis,New York City Geographic District #31,Public,539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,14,3,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
2008-09,353100010032,Ps 32 Gifford School,New York City Geographic District #31,Public,920,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1
2008-09,353100010034,Is 34 Tottenville,New York City Geographic District #31,Public,"1,181",0,0,0,0,0,5,0,0,0,0,0,0,0,1,3,0,4,1,32,0,4,0,0,0,3,0,1,0,0,0,0,0,1,0,0,18
2008-09,353100010035,Ps 35 Clove Valley,New York City Geographic District #31,Public,349,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
2008-09,353100010036,Ps 36 J C Drumgoole,New York City Geographic District #31,Public,922,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,1,2,2,5,0,0,0,0,0,1,0,1,1,0,0,0,0,1,2,0,8
2008-09,353100010038,Ps 38 George Cromwell,New York City Geographic District #31,Public,390,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,8
2008-09,353100010039,Ps 39 Francis J Murphy Jr,New York City Geographic District #31,Public,506,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,1,2,0,0,1,0,0,1,0,0,0,0,0,1,0,0,6
2008-09,353100010041,Ps 41 New Dorp,New York City Geographic District #31,Public,669,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2008-09,353100010042,Ps 42 Eltingville,New York City Geographic District #31,Public,985,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,4,0,10,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,5
2008-09,353100010044,Ps 44 Thomas C Brown,New York City Geographic District #31,Public,836,0,0,0,0,0,5,0,0,0,1,1,0,0,0,7,0,1,2,23,1,3,0,0,0,1,0,1,0,2,0,0,0,4,0,1,2
2008-09,353100010045,Ps 45 John Tyler,New York City Geographic District #31,Public,999,0,0,0,0,0,3,0,0,0,1,0,0,0,0,5,0,4,1,93,1,10,0,0,1,4,0,7,0,0,0,0,0,5,0,0,29
2008-09,353100010046,Ps 46 Albert V Maniscalco,New York City Geographic District #31,Public,313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,6,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1
2008-09,353100010048,Ps 48 William C Wilcox,New York City Geographic District #31,Public,453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2008-09,353100010049,Is 49 Bertha A Dreyfus,New York City Geographic District #31,Public,902,0,0,0,0,0,6,0,0,0,0,0,0,0,2,22,0,6,4,183,0,12,0,0,0,9,0,1,1,0,0,0,5,4,2,2,80
2008-09,353100010050,Ps 50 Frank Hankinson,New York City Geographic District #31,Public,612,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2008-09,353100010051,Is 51 Edwin Markham,New York City Geographic District #31,Public,"1,170",0,0,0,0,0,11,0,0,0,3,2,0,0,2,6,1,6,0,95,0,21,0,0,0,9,0,1,0,1,0,0,0,6,0,1,76
2008-09,353100010052,Ps 52 John C Thompson,New York City Geographic District #31,Public,653,0,0,0,0,0,3,0,0,0,1,0,0,0,0,1,0,1,0,21,0,5,0,0,0,1,0,0,0,1,0,0,0,3,1,0,4
2008-09,353100010053,Ps 53 Bay Terrace,New York City Geographic District #31,Public,689,0,0,0,0,0,0,0,0,1,1,0,0,0,0,4,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2008-09,353100010054,Ps 54 Charles W Leng,New York City Geographic District #31,Public,878,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,9,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4
2008-09,353100010055,Ps 55 Henry M Boehm,New York City Geographic District #31,Public,705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2008-09,353100010056,Ps 56 Louis Desario,New York City Geographic District #31,Public,766,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,2,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2008-09,353100010057,Ps 57 Hubert H Humphrey,New York City Geographic District #31,Public,681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,1,3,1,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0
2008-09,353100010058,Space Shuttle Columbia School,New York City Geographic District #31,Public,752,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,1,0,7,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2008-09,353100010060,Ps 60 Alice Austen,New York City Geographic District #31,Public,880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1
2008-09,353100010061,Is 61 William A Morris,New York City Geographic District #31,Public,"1,363",0,0,0,0,0,7,0,1,0,0,0,0,0,1,6,0,1,0,35,2,20,0,0,0,5,0,3,0,0,0,0,0,6,0,1,10
2008-09,353100010063,Marsh Avenue School For Expeditionary Learning,New York City Geographic District #31,Public,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,8,0,1,0,0,0,0,0,3,0,0,0,0,0,1,0,0,2
2008-09,353100010065,Ps 65 Academy Of Innovative Learning,New York City Geographic District #31,Public,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-09,353100010069,Ps 69 Daniel D Tompkins,New York City Geographic District #31,Public,859,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
2008-09,353100010072,Is 72 Rocco Laurie,New York City Geographic District #31,Public,"1,829",0,0,0,0,0,5,0,1,0,0,0,0,0,2,24,4,2,1,94,2,22,0,0,0,8,0,15,0,2,0,0,0,11,0,0,84
2008-09,353100010075,Is 75 Frank D Paulo,New York City Geographic District #31,Public,"1,268",0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,3,0,21,1,13,0,0,0,0,0,0,0,0,0,0,0,3,0,1,25
2008-09,353100011047,Csi High School For International Studies,New York City Geographic District #31,Public,455,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,7,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,2,17
2008-09,353100011064,Gaynor Mccown Expeditionary Learning School,New York City Geographic District #31,Public,134,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,5,0,5,0,0,0,1,0,1,0,0,0,0,0,1,0,0,11
2008-09,353100011080,Michael J Petrides School,New York City Geographic District #31,Public,"1,304",0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,1,0,48,1,2,0,0,0,2,0,3,0,1,0,0,0,4,1,3,39
2008-09,353100011440,New Dorp High School,New York City Geographic District #31,Public,"2,149",0,0,0,0,0,2,0,1,0,0,0,0,0,0,6,2,2,1,43,0,12,0,0,2,3,0,4,0,0,0,0,2,5,1,0,30
2008-09,353100011445,Port Richmond High School,New York City Geographic District #31,Public,"2,266",0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,0,1,1,68,0,8,0,0,0,1,0,3,0,0,0,0,0,6,3,0,33
2008-09,353100011450,Curtis High School,New York City Geographic District #31,Public,"2,772",0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,34,1,13,0,0,0,8,0,3,0,0,0,0,0,9,4,1,38
2008-09,353100011455,Tottenville High School,New York City Geographic District #31,Public,"3,866",0,0,0,0,0,0,0,0,0,1,0,0,0,0,16,0,3,1,68,0,10,0,0,1,12,0,9,2,1,0,0,0,5,5,1,51
2008-09,353100011460,Susan E Wagner High School,New York City Geographic District #31,Public,"3,308",0,0,0,0,0,0,0,0,0,1,1,0,0,0,3,0,1,0,39,0,32,0,1,0,14,0,4,0,1,0,0,3,8,8,2,77
